iteration, res_change_id, num_procs, delta_procs, rc_status, rc_start, get_rc_start, psetop_start, accept_start, accept_end, reinit_start, rc_end, rebalance_start, work_start, work_end, iteration_end
1,0,56,0,0,1637781327975030,0,0,0,0,0,0,1637781327262458,1637781327272483,1637781327725389,1637781327975030
2,0,56,0,0,1637781328378967,0,0,0,0,0,0,1637781327975032,1637781327975694,1637781328367556,1637781328378967
3,0,56,0,0,1637781328797868,0,0,0,0,0,0,1637781328378994,1637781328379497,1637781328785309,1637781328797869
4,0,56,0,0,1637781329204158,0,0,0,0,0,0,1637781328797876,1637781328798319,1637781329190795,1637781329204158
5,0,56,0,0,1637781329616400,0,0,0,0,0,0,1637781329204159,1637781329204636,1637781329599682,1637781329616400
6,0,56,0,0,1637781330029584,0,0,0,0,0,0,1637781329616401,1637781329616847,1637781330009912,1637781330029584
7,0,56,0,0,1637781330440421,0,0,0,0,0,0,1637781330029585,1637781330030047,1637781330423331,1637781330440421
8,0,56,0,0,1637781330853714,0,0,0,0,0,0,1637781330440422,1637781330440999,1637781330831981,1637781330853714
9,0,56,0,0,1637781331261846,0,0,0,0,0,0,1637781330853723,1637781330854149,1637781331244166,1637781331261847
10,0,56,0,0,1637781331667969,0,0,0,0,0,0,1637781331261847,1637781331262188,1637781331650705,1637781331667969
11,1,56,0,1,1637781332075839,1637781332075923,1637781332083467,1637781332084809,1637781332126854,0,1637781332126854,1637781331667970,1637781331668284,1637781332058026,1637781332126854
12,1,56,0,2,1637781332532747,1637781332532751,0,1637781332532978,1637781332533149,0,1637781332533149,1637781332126859,1637781332127312,1637781332514063,1637781332533149
13,1,56,0,2,1637781332939881,1637781332939884,0,1637781332940109,1637781332940271,0,1637781332940271,1637781332533151,1637781332533742,1637781332923940,1637781332940271
14,1,56,0,2,1637781333353646,1637781333353649,0,1637781333353857,1637781333354002,0,1637781333354002,1637781332940272,1637781332940808,1637781333329662,1637781333354002
15,1,56,28,2,1637781333766767,1637781333766769,0,1637781333766972,1637781333793228,1637781333793228,1637781333825746,1637781333354004,1637781333354622,1637781333746365,1637781333826486
16,0,84,0,0,1637781334298514,0,0,0,0,0,0,1637781333826488,1637781333830330,1637781334089135,1637781334298514
17,0,84,0,0,1637781334672813,0,0,0,0,0,0,1637781334298516,1637781334299389,1637781334560385,1637781334672813
18,0,84,0,0,1637781334948843,0,0,0,0,0,0,1637781334672814,1637781334673520,1637781334935526,1637781334948843
19,0,84,0,0,1637781335224873,0,0,0,0,0,0,1637781334948844,1637781334949770,1637781335210451,1637781335224873
20,0,84,0,0,1637781335563579,0,0,0,0,0,0,1637781335224874,1637781335225747,1637781335489157,1637781335563579
21,0,84,0,0,1637781335882909,0,0,0,0,0,0,1637781335563580,1637781335564255,1637781335824581,1637781335882909
22,0,84,0,0,1637781336154229,0,0,0,0,0,0,1637781335882910,1637781335883631,1637781336147779,1637781336154229
23,0,84,0,0,1637781336426987,0,0,0,0,0,0,1637781336154247,1637781336154538,1637781336417980,1637781336426987
24,0,84,0,0,1637781336698497,0,0,0,0,0,0,1637781336426987,1637781336427724,1637781336692638,1637781336698497
25,0,84,0,0,1637781336974510,0,0,0,0,0,0,1637781336698498,1637781336699267,1637781336961420,1637781336974510
26,2,84,-28,1,1637781337248849,1637781337248863,1637781337257075,1637781337258097,1637781337310747,1637781337310747,1637781337356181,1637781336974511,1637781336975115,1637781337231813,1637781337356237
27,0,56,0,0,1637781337909740,0,0,0,0,0,0,1637781337356239,1637781337357251,1637781337748835,1637781337909740
28,0,56,0,0,1637781338313257,0,0,0,0,0,0,1637781337909742,1637781337910088,1637781338299233,1637781338313257
29,0,56,0,0,1637781338744219,0,0,0,0,0,0,1637781338313258,1637781338313551,1637781338707226,1637781338744219
30,0,56,0,0,1637781339155387,0,0,0,0,0,0,1637781338744220,1637781338744667,1637781339137405,1637781339155387
31,0,56,0,0,1637781339568467,0,0,0,0,0,0,1637781339155388,1637781339155797,1637781339549545,1637781339568467
32,0,56,0,0,1637781339974567,0,0,0,0,0,0,1637781339568468,1637781339568892,1637781339960063,1637781339974567
33,0,56,0,0,1637781340384556,0,0,0,0,0,0,1637781339974568,1637781339975028,1637781340364877,1637781340384556
34,0,56,0,0,1637781340794169,0,0,0,0,0,0,1637781340384557,1637781340384987,1637781340778682,1637781340794169
35,0,56,0,0,1637781341197533,0,0,0,0,0,0,1637781340794170,1637781340794572,1637781341186475,1637781341197533
36,0,56,0,0,1637781341610804,0,0,0,0,0,0,1637781341197535,1637781341198040,1637781341587350,1637781341610804
37,3,56,0,1,1637781342021279,1637781342021282,1637781342031333,1637781342032854,1637781342074860,0,1637781342074860,1637781341610805,1637781341611152,1637781342004887,1637781342074860
38,3,56,0,2,1637781342483945,1637781342483948,0,1637781342484194,1637781342484343,0,1637781342484343,1637781342074862,1637781342075343,1637781342466147,1637781342484343
39,3,56,0,2,1637781342893959,1637781342893961,0,1637781342894180,1637781342894331,0,1637781342894331,1637781342484345,1637781342484880,1637781342876623,1637781342894331
40,3,56,0,2,1637781343305036,1637781343305039,0,1637781343305262,1637781343305406,0,1637781343305406,1637781342894333,1637781342894941,1637781343289597,1637781343305407
41,3,56,56,2,1637781343714287,1637781343714289,0,1637781343714530,1637781343768855,1637781343768855,1637781343798278,1637781343305408,1637781343306006,1637781343699728,1637781343798807
42,0,112,0,0,1637781344159257,0,0,0,0,0,0,1637781343798812,1637781343806054,1637781344060786,1637781344159257
43,0,112,0,0,1637781344513367,0,0,0,0,0,0,1637781344159259,1637781344160188,1637781344361395,1637781344513367
