res_change_id, app_start, init_start, init_end, confirm_start, confirm_end, sim_start, sim_end, finalize_start, finalize_end, start_writing, end_writing
3,1637781188396014,1637781188396020,1637781189646317,1637781189647073,1637781189649768,1637781189868591,1637781195033123,1637781195033126,1637781195058147,1637781195058153,1637781195066539
