res_change_id, res_change_type, res_change_size,rc_publish_start,rc_publish_end,rc_apply_start,rc_apply_end,rc_unpublish,rc_finalize,rc_end
1,1,28,1637779582668208,1637779582668221,1637779582671240,1637779582673582,1637779584140588,0,1637779584140590
2,1,28,1637779591937102,1637779591937105,1637779591940314,1637779591948737,1637779593595942,0,1637779593595953
3,1,28,1637779598850150,1637779598850156,1637779598853770,1637779598859041,1637779600704386,0,1637779600704388
