res_change_id, res_change_type, res_change_size,rc_publish_start,rc_publish_end,rc_apply_start,rc_apply_end,rc_unpublish,rc_finalize,rc_end
1,1,28,1637779582668104,1637779582668111,1637779582671148,1637779582679343,1637779584140646,0,1637779584140651
2,1,28,1637779591937062,1637779591937066,1637779591940235,1637779591944355,1637779593596393,0,1637779593596394
3,1,28,1637779598850115,1637779598850119,1637779598853631,1637779598858323,1637779600704424,0,1637779600704425
