res_change_id, res_change_type, res_change_size, rc_start, jdata_start, jdata_end, pset_start, rc_publish_start, apply_start, rc_end1, rc_deregistered, rc_finalized, rc_end2;
1,1,28,1637781757943750,1637781757943750,1637781757943859,1637781757943867,1637781757943934,1637781757943947,1637781757944477,0,0,1637781759527738
2,2,28,1637781762930477,1637781762930478,1637781762930776,1637781762930779,1637781762931364,1637781762931377,1637781762931382,1637781762996162,1637781763021963,1637781763022874
