res_change_id, app_start, init_start, init_end, confirm_start, confirm_end, sim_start, sim_end, finalize_start, finalize_end, start_writing, end_writing
5,1637781924633272,1637781924633278,1637781925934215,1637781925935532,1637781925942281,1637781926073803,1637781929328250,1637781929328261,1637781929347235,1637781929347241,1637781929356287
