res_change_id, res_change_type, res_change_size,rc_publish_start,rc_publish_end,rc_apply_start,rc_apply_end,rc_unpublish,rc_finalize,rc_end
1,1,28,1637779862878080,1637779862878083,1637779862878275,1637779862881826,1637779864550313,0,1637779864550314
2,1,28,1637779869879356,1637779869879359,1637779869879544,1637779869884390,1637779872385637,0,1637779872385639
3,1,28,1637779875927343,1637779875927345,1637779875927469,1637779875932393,1637779877625208,0,1637779877625210
