res_change_id, res_change_type, res_change_size,rc_publish_start,rc_publish_end,rc_apply_start,rc_apply_end,rc_unpublish,rc_finalize,rc_end
1,1,28,1637779862878507,1637779862878513,1637779862882274,1637779862884002,1637779864550628,0,1637779864550629
2,1,28,1637779869879695,1637779869879699,1637779869884892,1637779869887184,1637779872386154,0,1637779872386156
3,1,28,1637779875927705,1637779875927710,1637779875932884,1637779875941566,1637779877625782,0,1637779877625791
