res_change_id, app_start, init_start, init_end, confirm_start, confirm_end, sim_start, sim_end, finalize_start, finalize_end, start_writing, end_writing
3,1637779599404164,1637779599404172,1637779600700683,1637779600700846,1637779600701560,1637779600762129,1637779637568164,1637779637568166,1637779637580639,1637779637580646,1637779637600212
