res_change_id, res_change_type, res_change_size,rc_publish_start,rc_publish_end,rc_apply_start,rc_apply_end,rc_unpublish,rc_finalize,rc_end
1,1,28,1637839434585995,1637839434586002,1637839434589204,1637839434590882,1637839437376731,0,1637839437376733
2,1,28,1637839439732428,1637839439732432,1637839439737815,1637839439740135,1637839442535361,0,1637839442535364
3,1,28,1637839444273079,1637839444273083,1637839444278702,1637839444286943,1637839446411792,0,1637839446411800
