res_change_id, res_change_type, res_change_size,rc_publish_start,rc_publish_end,rc_apply_start,rc_apply_end,rc_unpublish,rc_finalize,rc_end
1,1,28,1637839434585467,1637839434585471,1637839434585737,1637839434588687,1637839437376252,0,1637839437376254
2,1,28,1637839439731948,1637839439731951,1637839439732247,1637839439737286,1637839442534872,0,1637839442534874
3,1,28,1637839444272595,1637839444272599,1637839444272778,1637839444278152,1637839446411219,0,1637839446411221
