res_change_id, res_change_type, res_change_size,rc_publish_start,rc_publish_end,rc_apply_start,rc_apply_end,rc_unpublish,rc_finalize,rc_end
1,1,28,1637839434585969,1637839434585976,1637839434589074,1637839434596269,1637839437376946,0,1637839437376955
2,1,28,1637839439732391,1637839439732398,1637839439737627,1637839439742077,1637839442535889,0,1637839442535891
3,1,28,1637839444273015,1637839444273023,1637839444278507,1637839444283304,1637839446411685,0,1637839446411688
