res_change_id, res_change_type, res_change_size,rc_publish_start,rc_publish_end,rc_apply_start,rc_apply_end,rc_unpublish,rc_finalize,rc_end
1,1,28,1637839287725511,1637839287725513,1637839287725740,1637839287729244,1637839289252947,0,1637839289252949
2,1,28,1637839291755878,1637839291755881,1637839291756130,1637839291760059,1637839293442883,0,1637839293442885
3,1,28,1637839295339421,1637839295339426,1637839295339630,1637839295344333,1637839297009714,0,1637839297009716
