res_change_id, res_change_type, res_change_size,rc_publish_start,rc_publish_end,rc_apply_start,rc_apply_end,rc_unpublish,rc_finalize,rc_end
1,1,28,1637839287726003,1637839287726009,1637839287729660,1637839287731151,1637839289253343,0,1637839289253345
2,1,28,1637839291756330,1637839291756335,1637839291760492,1637839291769203,1637839293443302,0,1637839293443307
3,1,28,1637839295339829,1637839295339838,1637839295344717,1637839295349910,1637839297010063,0,1637839297010066
