res_change_id, res_change_type, res_change_size,rc_publish_start,rc_publish_end,rc_apply_start,rc_apply_end,rc_unpublish,rc_finalize,rc_end
1,1,28,1637839287726024,1637839287726031,1637839287729757,1637839287731437,1637839289253420,0,1637839289253422
2,1,28,1637839291756365,1637839291756370,1637839291760586,1637839291762947,1637839293443426,0,1637839293443428
3,1,28,1637839295339873,1637839295339877,1637839295344889,1637839295353852,1637839297010031,0,1637839297010034
