res_change_id, app_start, init_start, init_end, confirm_start, confirm_end, sim_start, sim_end, finalize_start, finalize_end, start_writing, end_writing
2,1637839440051796,1637839440051869,1637839441338355,1637839441339024,1637839441341907,1637839442594234,1637839448715659,1637839448715678,1637839448728170,1637839448728175,1637839448747420
